5208817581119035,275,Carolyn,Shah,mastercard
4747602494844973,351,Patricia,Taylor,visa
5207113470063430,579,Christopher,Bradford,mastercard
5256925904783659,900,Cynthia,White,mastercard
5300773171056656,356,Jason,Smith,mastercard
4644859031007183,986,Ryan,Padilla,visa
4629533144117960,278,Albert,Stanton,visa
342686669297098,8274,Crystal,Wright,amex
4207743082034693,027,Monica,Hopkins,visa
379809655432885,1906,Christina,Ford,amex
373460391607970,7136,April,Mercado,amex
4717674226352530,039,Jennifer,Weaver,visa
4552581517468867,029,Carrie,Lester,visa
376825551837525,6284,Mrs.,Jennifer,amex
344687918730739,4535,Nicole,Bass,amex
5560689079161577,205,Thomas,Sullivan,mastercard
4704413865994145,834,Kathy,Wagner,visa
348736577400476,1008,William,Powell,amex
4766337706217470,658,Jessica,Holland,visa
5569993361192162,536,Eric,Kelley,mastercard
4347616114087726,659,Sandra,Murphy,visa
4696738907559989,130,Gregory,Duncan,visa
4860522328417138,091,Richard,Holland,visa
379985269902917,6128,Gina,Sims,amex
4230868693725396,314,James,Bush,visa
5578331168065878,020,Lisa,Crawford,mastercard
5156433457577488,721,Patricia,Decker,mastercard
4400797501961477,056,Miss,Nicole,visa
377024231666483,9184,Catherine,Harris,amex
4768219173267055,864,Jeremiah,Shelton,visa
373609126295978,0687,Kayla,Gross,amex
5280958972957202,568,Andrew,Peters,mastercard
5226663978414920,171,Sara,Love,mastercard
4421358314369682,059,Mark,Thomas,visa
4961564622637340,992,Austin,Freeman,visa
5156809118735724,994,Shelby,Bailey,mastercard
4415910165001919,657,Ernest,Hunt,visa
375504666667215,2313,David,Mckay,amex
5505683390232900,375,James,Harrison,mastercard
375192449721895,4630,Julie,Hood,amex
4176680561328443,052,Laura,Love,visa
4620560054811836,250,Marissa,Phillips,visa
376215665827234,8737,Margaret,Cruz,amex
5148000135834432,018,Tina,Case,mastercard
5364792320659106,356,Casey,Washington,mastercard
4695412076943975,416,Mariah,Jones,visa
375967723324536,8149,William,Morris,amex
377881644254391,8188,Samantha,Gill,amex
5151657961168567,136,Mrs.,Rebekah,mastercard
377753992466937,1176,Connie,Williamson,amex
372970736774765,7483,Robert,Thompson,amex
341335108962562,9278,Tyler,Lynch,amex
5225077914155052,021,Paul,Hodges,mastercard
4358773706018837,176,Blake,Meyer,visa
5595858209713420,279,Robert,Benitez,mastercard
5280073285726565,493,Jenna,Gonzalez,mastercard
373339219949808,2697,Deanna,Jones,amex
374765188159640,0633,Mary,Hamilton,amex
4686148115019317,435,Emily,Nielsen,visa
5535167541960522,105,Richard,Park,mastercard
4746267828485884,907,Francisco,Watkins,visa
370062409473453,5586,Brandy,Martin,amex
341823022190279,9854,David,Snyder,amex
4320218595818306,575,Patrick,Cummings,visa
5280299487656587,730,Jennifer,King,mastercard
5533704719706402,502,Kenneth,Gibson,mastercard
4332790336446643,937,Paula,Morales,visa
4550175736932795,477,Diana,Harmon,visa
344929824885516,3597,David,Spencer,amex
4268340410043904,786,Rebecca,Martinez,visa
377524525720110,6935,Phillip,Kelley,amex
4857802272575106,308,John,Colon,visa
5230035662961181,064,Kevin,Butler,mastercard
4584392567148843,039,Xavier,Clark,visa
5312738828212941,213,Emma,Walsh,mastercard
377492274442718,0776,Kimberly,Williams,amex
375155549437134,4239,Vincent,Dominguez,amex
343860237746303,7329,Samantha,Arnold,amex
348781381541149,8762,Erin,Strickland,amex
5193131487520453,821,Frank,Farmer,mastercard
5394928631687907,604,Brian,Fuller,mastercard
5492672651943524,760,Emily,Singleton,mastercard
5143503547393058,678,Virginia,Williams,mastercard
5463171353150053,557,Andrew,Richardson,mastercard
4174606604989299,065,Katherine,Richardson,visa
344924996617896,5798,Angela,Freeman,amex
5163103264536040,616,Karen,Johns,mastercard
342959678111497,7529,Joseph,Graham,amex
370554919392926,7199,Randy,Griffith,amex
4932152055346302,106,Rhonda,Richardson,visa
4691555548707834,531,William,Schwartz,visa
5132411820677309,835,Erika,Hill,mastercard
5344941496809731,386,Jennifer,Cox,mastercard
4780005623584866,403,Emily,Pena,visa
4123553404135511,650,Kimberly,Hines,visa
5586946604628383,277,Elizabeth,Esparza,mastercard
4431240211928521,046,Craig,Burgess,visa
5321690385515803,376,Antonio,Woods,mastercard
5439092966049600,162,Jason,Coffey,mastercard
4927571631040088,327,Samantha,Brown,visa
370892291340414,7416,Rebecca,Chung,amex
5397114077055514,286,James,Gates,mastercard
5319220278077457,831,Maria,Gentry,mastercard
376341056416245,8312,Catherine,Adkins,amex
346341510337232,7051,Rachel,Schmitt,amex
342297137276795,3299,Dr.,Joseph,amex
5246613173031173,699,Jacob,Dean,mastercard
347641932629911,7434,Steven,Smith,amex
372657783442434,6427,Christopher,Turner,amex
5169961759637373,157,Allison,Phillips,mastercard
373070110684786,0703,Oscar,Miles,amex
342609127457849,8166,Elizabeth,Berry,amex
4078683206803183,236,David,Wheeler,visa
344273142201639,9842,Amy,Boyer,amex
5186851665472131,963,Matthew,Glenn,mastercard
4062125416259192,513,Gary,Valdez,visa
5350039213947479,391,Andrea,Harris,mastercard
375640836028084,1659,Jeffrey,Shannon,amex
5371287255122809,325,Riley,Huang,mastercard
5540959305380076,896,Jack,Nguyen,mastercard
343718870431023,3156,Dorothy,Arias,amex
5106549684430174,024,Thomas,Wilson,mastercard
4083868682298544,935,Denise,Becker,visa
4631263692681227,748,Sabrina,Doyle,visa
5202630236455514,078,Lindsay,Krause,mastercard
4930814516257780,492,Ashley,Pearson,visa
4117431726040131,973,Kelly,Johnson,visa
4537818173889147,191,Phillip,Mccoy,visa
342219944868598,7222,David,Orr,amex
344371205056682,2648,Joanne,Silva,amex
4132316363970933,542,Nathan,Moss,visa
375041873866017,4697,Mary,Suarez,amex
4759188581425087,358,Shawn,Johnson,visa
4471798826879489,424,Roger,Bradshaw,visa
2226608468312420,830,Juan,Perez,mastercard
378433058666493,6158,Robert,Mitchell,amex
342286517484947,5275,John,Rodriguez,amex
4766556746923868,954,Jonathan,Waters,visa
5599622923456369,623,James,Thomas,mastercard
5285520992433864,394,Katie,Logan,mastercard
5242404832101480,421,Mrs.,Adrienne,mastercard
343843468971394,8046,Gary,Jones,amex
4608251556434550,380,Lee,Garcia,visa
2222599517190475,724,Robert,Torres,mastercard
374451514281883,8960,Sarah,Palmer,amex
373265996775191,8853,Erika,Miller,amex
2226072859840806,856,Kenneth,Myers,mastercard
5211782023212266,978,Julie,Johnson,mastercard
371288863891380,1881,Matthew,Johnson,amex
2222754645931536,542,Amber,Barnes,mastercard
4797427861887960,552,Brenda,Jackson,visa
378547576853463,2649,Mrs.,Bonnie,amex
5275641038523229,717,Jennifer,Elliott,mastercard
5365722360230855,922,Alan,Foster,mastercard
343911198400719,0647,Angela,Harris,amex
372503018226939,5998,Krista,Jordan,amex
5237916645270431,888,David,Wheeler,mastercard
5338409841714723,163,Stephanie,Rios,mastercard
370898490987947,1642,Patricia,Hernandez,amex
371595074692989,9009,Leah,Alvarez,amex
4971943254523978,840,Thomas,Knox,visa
374020193325889,0323,Mitchell,Gentry,amex
4337518708646531,432,Mariah,Rodriguez,visa
341637929053848,5143,Haley,Todd,amex
341788055126708,9706,Jeremy,Pierce,amex
345888357565409,1470,Karen,Joseph,amex
370353324056550,7268,Kirsten,Rice,amex
5140758103886290,882,Michele,Rivera,mastercard
4468815546251537,224,Jeffrey,Byrd,visa
5537220547435201,731,Mr.,Michael,mastercard
4405980411874759,852,Tara,Oneill,visa
4943074074305381,549,Katrina,Jones,visa
4598999355681456,004,Jason,Goodwin,visa
344986795649917,3809,Carol,Smith,amex
4103392400868138,587,Robert,Barton,visa
373386427971561,6837,Amanda,Glover,amex
5525106525938585,919,Teresa,Turner,mastercard
379149043072584,0470,Joshua,Valdez,amex
373890146819274,2827,Steven,Williamson,amex
2229999510044427,999,Terry,Morgan,mastercard
4584957347756246,926,Larry,Hughes,visa
4449189748113711,135,Robert,Pierce,visa
4779431256515444,554,Stephen,Mcintyre,visa
372865583268731,4702,Alexander,Harrell,amex
4216759988059120,049,Benjamin,Mitchell,visa
4766539320898128,312,Kevin,Pierce,visa
4688638545412718,069,Patrick,Farley,visa
4830818566782465,723,Cindy,Ryan,visa
5118493893677307,704,Stephanie,Green,mastercard
349926551657873,0964,Terry,Chapman,amex
347342198752378,8366,Victoria,Anderson,amex
349425378741382,4706,Anna,Scott,amex
349794060858477,9767,Amanda,Hughes,amex
344696583561816,7877,Richard,Turner,amex
5176330767266107,747,Melanie,Harris,mastercard
5224150509945616,369,Sara,Smith,mastercard
2226169846529219,935,John,Berger,mastercard
5517128294962091,531,Susan,Hanson,mastercard
2225731730270779,137,Kelly,Berry,mastercard
5282544964706837,511,Robert,Ross,mastercard
5248214614080990,887,David,Rasmussen,mastercard
4402473111490731,172,Ms.,Amy,visa
4476309989752623,817,Bradley,Martinez,visa
4218649185810276,100,Nicole,Johnson,visa
4231318486876690,261,Jeffrey,Brown,visa
344810365943015,4927,Daniel,Jackson,amex
5331759720521814,844,Michael,Lopez,mastercard
5539187091141790,495,Meghan,Long,mastercard
4935957462560502,448,Carrie,Nelson,visa
374150493493077,8008,Jason,Morris,amex
4471963298285850,744,Patricia,Wilson,visa
2228899310136996,455,James,Patterson,mastercard
377231039092248,3040,Denise,Combs,amex
5438906548841856,299,George,Hurley,mastercard
5106822979546198,472,Andre,Lane,mastercard
4926687768064088,710,Joe,Hanson,visa
378955790077449,5212,Deborah,Douglas,amex
4393154364820912,309,Jeffrey,Craig,visa
5555838964917463,400,Amber,Barber,mastercard
4128738541468249,187,Scott,Howard,visa
349092335186190,7771,Christopher,Anderson,amex
5350031375584935,710,Mrs.,Amber,mastercard
5453964792969139,537,Michael,Collins,mastercard
342260823196297,5014,Anne,Anderson,amex
345699032454491,2514,Christopher,Osborne,amex
378313572502475,0557,Ryan,Carpenter,amex
373348446416853,6743,Mr.,Jeremy,amex
4424751377702475,482,Gina,Hodges,visa
4212646848552341,817,William,Love,visa
5598041689789551,172,Johnny,Gibson,mastercard
5260320451569475,684,James,Buchanan,mastercard
377101533932225,7380,Alexis,Schmidt,amex
5466926650406327,705,Mark,Jones,mastercard
370155829470610,9850,Cameron,Snyder,amex
4830111009600266,894,Jeffrey,Garcia,visa
4325500709631773,979,Lisa,Martinez,visa
4925183798420442,341,Sean,Brown,visa
374930961809882,3892,Kenneth,Hernandez,amex
4519584301732243,784,Brent,Johnson,visa
4765000522276127,278,Michael,Berger,visa
4714386814258507,285,Michael,Jones,visa
4049084919313485,965,Roger,Crawford,visa
4246127304018648,757,Diane,Wallace,visa
2229280373834281,140,Ann,Jones,mastercard
4580406501577851,317,Justin,Brooks,visa
341349879346079,4036,Chad,Carroll,amex
370543857804828,6699,Jonathan,Thompson,amex
4645656445814082,133,Brandi,Black,visa
5478542917605605,161,Kimberly,Gibson,mastercard
4835203610911284,150,Melissa,Hall,visa
372918580347352,4508,Bradley,Smith,amex
4248346101492677,744,Daniel,Kim,visa
4773720230551798,115,Tracey,Smith,visa
5300867343917181,765,Tammy,Powell,mastercard
343753011909173,5127,Christopher,Ortega,amex
5117235416265172,573,Sandra,Alexander,mastercard
4876087925757643,323,Amanda,Brown,visa
4973161521011804,719,Thomas,Jones,visa
4645470822894075,935,Benjamin,Obrien,visa
376448008384395,2784,Alexander,Barnes,amex
377041134833440,0636,Amanda,Becker,amex
5308266951093512,457,Crystal,Spencer,mastercard
4402250791023655,428,Erin,Williams,visa
4414925202652178,554,Jeremy,May,visa
5332376146980398,840,Shannon,Rodriguez,mastercard
4183249837309602,202,John,Santana,visa
344229124225343,0104,Taylor,Reed,amex
5427563037559037,968,Christopher,Jackson,mastercard
5394086267197657,993,Kevin,Hernandez,mastercard
4564627566003109,096,Mrs.,Virginia,visa
344961822989644,8226,Nathaniel,Palmer,amex
379668721593942,8034,Alyssa,Johnston,amex
5546092625809337,721,Christopher,Donovan,mastercard
378326349304249,2199,Crystal,Moore,amex
4830305737596610,443,Christopher,Lee,visa
4704560263632709,177,Cody,Li,visa
4041280612308271,143,Katie,Lambert,visa
346425103319663,8518,Mary,Ware,amex
5331403764041773,774,Karen,Schroeder,mastercard
348861598959118,3318,Mr.,Oscar,amex
370443656476656,7964,Richard,Rodriguez,amex
4874396820858964,101,Nicholas,Hunter,visa
347701166456983,1375,James,Baker,amex
5113640968150587,837,Adam,Walls,mastercard
375710595641557,1370,Julian,Lewis,amex
4057906388722946,944,Andrew,Swanson,visa
4119171965647372,726,Joshua,Green,visa
4963909851682806,945,Nicole,Li,visa
2224045432426568,306,Juan,Osborne,mastercard
4332963064991540,739,Kaitlyn,Duncan,visa
5523066299646719,345,Kiara,Williams,mastercard
343910419048489,2244,Rebecca,Jones,amex
5415897297152735,626,Steven,Waters,mastercard
5189968229897954,740,Ashley,Lynch,mastercard
341709115807913,9525,Jeffrey,Nelson,amex
344027696872629,7499,Patricia,Hunter,amex
373108931538102,8925,Belinda,Herrera,amex
377383832902824,0891,Carl,Flores,amex
371574184848450,9648,Courtney,Rodriguez,amex
375122531900164,4698,Jane,Ball,amex
4635409835077080,413,David,Jones,visa
375120295566965,0127,Stacy,Hayes,amex
5419186267956085,911,Dana,Lopez,mastercard
5400905683716802,126,Tonya,Hansen,mastercard
345632691334084,1094,Lisa,Singh,amex
5264718840370966,758,Courtney,Nelson,mastercard
5108215051288391,806,Amanda,Anderson,mastercard
4493946932306418,740,Ronald,Miller,visa
4015534276837195,639,Jeffery,Hodges,visa
4989823027140245,361,Melissa,Zavala,visa
346964108208067,1980,Cassandra,Pierce,amex
2223114482396146,077,Steven,White,mastercard
5251488975369697,111,Scott,Fisher,mastercard
5163137257074379,685,Steve,Gilbert,mastercard
349577295261629,4893,Ronnie,Wallace,amex
342676019430028,3711,Jennifer,Porter,amex
5568239351714511,268,James,Butler,mastercard
4190898100315695,530,Aaron,Brock,visa
373785486742443,2752,Betty,Williams,amex
5204791285894181,756,Zachary,Parks,mastercard
4024690820434217,677,Joseph,Jordan,visa
5253417884608570,542,Lauren,Gutierrez,mastercard
5433438762760674,755,Emily,Stanley,mastercard
375977060189350,7139,Brittany,Chavez,amex
4915390906111183,138,David,Perez,visa
4748402763154116,179,Dustin,Fleming,visa
5287106529699264,020,Micheal,Taylor,mastercard
5220652056642896,773,Andrew,Daugherty,mastercard
5140093310650887,485,Eric,Sharp,mastercard
5520163298287182,909,Douglas,Berry,mastercard
5477236993883357,200,Dr.,Brittany,mastercard
2222639671885880,547,Karen,Evans,mastercard
373690189361964,7192,Ricardo,King,amex
5586685224593318,225,Jessica,Gordon,mastercard
342052255275123,4099,Debra,Flowers,amex
5403495873733186,123,Leslie,May,mastercard
4939667337885374,124,Steven,Allen,visa
5558512868429605,544,Richard,Martin,mastercard
343697924095226,0841,Dustin,Bowman,amex
2227066403603552,191,Gary,Mills,mastercard
348514106980601,6525,Emily,Oneill,amex
5296789158524694,831,Marissa,Smith,mastercard
377215308033132,6331,Theresa,James,amex
4171382923737628,673,Stanley,White,visa
4617617233313863,423,Kathleen,Robertson,visa
4179789302973016,114,Mrs.,Cathy,visa
370235650915071,6941,Jody,Hester,amex
4147683658910558,869,Mrs.,Amy,visa
5581682090148751,043,Jason,Lawson,mastercard
349689263570491,4813,Melissa,Serrano,amex
4976820438403175,786,Jessica,Payne,visa
4076542282346636,886,Krista,Elliott,visa
4010439033026204,706,Richard,Bowman,visa
4201979793531538,980,Melissa,Scott,visa
5347106077546618,160,Teresa,Morris,mastercard
4176490669682810,113,Heather,Hernandez,visa
4809652270602553,652,Melissa,Hebert,visa
4901421529336984,074,Larry,Costa,visa
342448248423459,4599,William,Craig,amex
5223528900892761,022,Richard,Barrett,mastercard
5470591096798275,865,Jimmy,Underwood,mastercard
4980427366344555,009,Kevin,Collins,visa
4908765558248053,907,Michael,Coleman,visa
5472194182817634,175,Stephen,Gonzalez,mastercard
4333040448007613,204,Brian,Williams,visa
5271346455538700,546,Leslie,Peters,mastercard
373420169830451,0532,Brandon,Patel,amex
349231754663780,6852,Joseph,Holt,amex
5529900767128525,326,Michael,Booker,mastercard
2225745175059018,934,Jasmine,Scott,mastercard
4188654659050538,736,Anthony,Frost,visa
5188821434747194,853,Christy,Allison,mastercard
378799474769438,3765,Thomas,Bruce,amex
4423425132598426,829,Kimberly,Carroll,visa
5385497890195805,039,Aaron,Navarro,mastercard
344316608016833,1159,Michael,Morris,amex
376574354986002,1747,Brian,Brown,amex
375096504496428,9979,Elizabeth,Smith,amex
4122969948917464,239,Megan,Torres,visa
4173922932027806,878,Danielle,Ellison,visa
5324474973189280,432,Emily,Burnett,mastercard
4144339263456080,669,Adrian,Trevino,visa
5222840359308988,713,Brandon,Davidson,mastercard
372130790695352,9991,Russell,Campbell,amex
5477889096293641,599,Kevin,Gray,mastercard
5587765937635124,397,David,Lindsey,mastercard
4726128044084410,688,Monica,Williams,visa
5254380475091144,678,Leah,Osborne,mastercard
374961757327227,4235,Jeffrey,Camacho,amex
5442194803748488,891,Kimberly,Larson,mastercard
4996546505234559,124,Austin,Velazquez,visa
374049496298238,6758,Rachel,Campbell,amex
4190915997091138,416,Jessica,Jones,visa
5216058163931436,430,Reginald,Miller,mastercard
4631841799290354,782,Stephanie,Brown,visa
342095802256161,2906,Michael,Haley,amex
378742935909276,0402,Ryan,Thomas,amex
376648970450393,2375,Sarah,Burns,amex
344019521852603,3471,Timothy,Jefferson,amex
5418442962437561,941,Mr.,Gregory,mastercard
4174290833861825,783,Eric,Taylor,visa
5137584404787598,408,Ashley,Jenkins,mastercard
4860538412464604,692,Katie,White,visa
342475944951277,9711,Charles,Miller,amex
373180019483030,6646,Sara,Peterson,amex
2229361927214376,926,Jason,Young,mastercard
4396123134260102,056,Kelly,Nielsen,visa
345057325637753,7077,Karen,Miles,amex
343081932329697,1107,Timothy,Stephenson,amex
5423577001385074,932,Michelle,Bradley,mastercard
4713444622668549,724,Nancy,Vincent,visa
2227663342210547,211,Michelle,Velez,mastercard
379802769047590,3382,David,Mendoza,amex
2227902550283717,267,Douglas,Kline,mastercard
4206618595596993,207,Jennifer,Lewis,visa
342444504098903,0635,William,Smith,amex
4987830570003540,174,Michael,Bennett,visa
345258411891706,3910,Jessica,Pittman,amex
4696975875270195,504,John,Jarvis,visa
5224286219389941,257,Cassie,Shaffer,mastercard
5351303075968778,003,Connie,Diaz,mastercard
348603998446407,8890,Shane,Morris,amex
4644380896557659,429,Isaac,Hartman,visa
378949914187721,5705,Jordan,Lawrence,amex
4270063138498103,082,Laura,Williams,visa
4876428953457880,593,Brady,Brown,visa
5227706720883592,278,Brian,Riley,mastercard
4714736928038015,320,Jon,Knight,visa
345893878842956,4276,Jean,Burns,amex
4937619254971234,553,Caleb,Mendoza,visa
374198758511000,8054,Eric,Price,amex
376869748139270,5913,Nathaniel,Pace,amex
5545191489298925,186,Mrs.,Andrea,mastercard
347690982622524,0827,Brittany,Romero,amex
376598756883848,2013,Rebecca,Hatfield,amex
348367706572736,2546,Sandra,Burton,amex
4341058394215873,851,Derek,Fernandez,visa
5392594098402537,171,Diana,Freeman,mastercard
342226642838476,6818,Heather,Smith,amex
2223221475790134,651,Dr.,Dale,mastercard
340091539223212,0919,Jennifer,Sutton,amex
342914946901369,8328,April,Gonzalez,amex
340877848908810,6236,Jessica,Bell,amex
5156511980337858,203,Pamela,Powell,mastercard
4797015129720287,299,Kayla,Johnson,visa
4109747932627902,475,Matthew,Johnson,visa
372262784891448,2371,Timothy,Sparks,amex
5319145877392165,870,Courtney,Jones,mastercard
4448109512589848,203,Zachary,Lam,visa
5104744913754815,058,Diana,Wood,mastercard
341837233227068,8862,William,Gill,amex
4979667961020109,882,Casey,Hull,visa
349046125727001,0881,Jennifer,Wang,amex
4394377840088155,263,Nicole,Stone,visa
4770275277155238,171,Amy,Munoz,visa
4349866287732164,283,Donald,Higgins,visa
4516074898206424,321,Dr.,Natalie,visa
371184732373819,6303,Nancy,Nash,amex
4061662899949668,053,Michael,Hopkins,visa
5472673295942504,379,Rita,Wagner,mastercard
375296897784485,0046,Kenneth,Wilson,amex
342558327207738,2445,Brian,Matthews,amex
5528228310439038,802,Tina,Miller,mastercard
375714531941642,9330,Christian,Burke,amex
5219045204521869,044,Daniel,Burke,mastercard
4594604450581130,760,Morgan,Henderson,visa
5317391165784141,843,Janet,Wise,mastercard
5460418223422045,889,Kimberly,Howard,mastercard
343406945542236,1486,Brandon,Gonzalez,amex
2227808022053754,669,Heidi,Jackson,mastercard
346369450217791,7396,Anthony,Osborn,amex
4214756065965007,276,Sean,Melendez,visa
5315472386006381,884,James,Morgan,mastercard
4141715599371130,673,Kathryn,Kelly,visa
5244771676584627,012,Ray,Rodriguez,mastercard
345269510312668,8155,Pamela,Walsh,amex
4707227790790346,233,James,Gutierrez,visa
4702949407297978,808,Casey,Johnson,visa
4944472403660816,866,Brandon,Joyce,visa
5438368085767020,731,Robert,Peterson,mastercard
349306513341736,3955,Carolyn,Graham,amex
5445570330431580,782,Jessica,Walsh,mastercard
342239243846228,0684,Emily,Short,amex
4470592947003603,090,Susan,Walls,visa
5561975103081918,951,Mark,Mann,mastercard
5398092898012543,586,Tiffany,Smith,mastercard
376952896078191,7522,Keith,Ballard,amex
346400598625544,2031,Brandon,Richmond,amex
5537524125836791,456,Cynthia,Ellis,mastercard
4784075719233732,671,Michael,Parks,visa
4073482865144772,329,Charles,Tanner,visa
5335132295985929,814,Shelly,Edwards,mastercard
347166247982425,0466,Kevin,Sanchez,amex
378177239335243,0413,Ryan,Cabrera,amex
4100198693676762,982,Christopher,Montoya,visa
343604481320245,8074,Roy,Williams,amex
344219062630612,8818,Brianna,Day,amex
4133321021508264,970,Alexis,Henry,visa
4370813863571485,435,Rachel,Friedman,visa
377632780614884,8073,Danielle,Hamilton,amex
5486633658412887,958,Ashley,Williams,mastercard
341420434415582,1024,Lawrence,Russell,amex
5380584096313822,309,Jennifer,Love,mastercard
2225197788484771,612,Shelley,Graham,mastercard
4764764899916505,372,Samuel,Stark,visa
346992311869938,6344,Gregory,Martin,amex
5379480696565577,514,Alexandra,Cabrera,mastercard
5228474966128987,554,Marc,Chen,mastercard
4632730814439352,471,Brian,Bryant,visa
4948743999476668,172,Gordon,Clarke,visa
4171046366112355,186,Chad,Bennett,visa
373833760653405,2315,Andrew,Smith,amex
4155794548909343,186,Stacey,Steele,visa
4408759553930976,658,Jasmine,Sellers,visa
371363227489898,4962,Darryl,Taylor,amex
5452785263274654,376,Steven,Lee,mastercard
5118542731227640,799,Sean,Long,mastercard
5438645590791466,893,Gregory,Copeland,mastercard
376080054387764,6974,Michael,Williams,amex
340883249076330,7672,Joshua,Velasquez,amex
5358298361590679,539,Margaret,Hernandez,mastercard
5494253132050631,264,Jeanne,Ortega,mastercard
4483898942343000,629,Sue,Jones,visa
2225924190729075,419,Edwin,Myers,mastercard
378907051956936,6674,Melissa,Brown,amex
342814688504779,2041,Paul,Cain,amex
4971745552233725,343,Angel,Coleman,visa
379247543632137,2965,Jacqueline,Mendoza,amex
370696955115834,0138,Barbara,Cruz,amex
